2023-6-7 2023-6-8 2023-7-5 2023-7-8 2023-7-9 2023-7-10
Derrick McFall	['89', '89', '89', '89', '89', '89']	['90', '90', '90', '90', '90', '90']	['81', '81', '80', '80', '80', '80']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	ATH	Tyler	TX	False	False	
Deryc Plazz	['-', '-', '85', '85', '85', '86']	['-', '-', '86', '86', '86', '86']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.7', '5.7', '5.7']	OT	Jacksonville	FL	False	False	
Deshawn Warner	['-', '-', '88', '88', '88', '90']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	EDGE	Goodyear	AZ	True	Kansas Jayhawks	
Deshon Dodson	['-', '-', '88', '88', '88', '87']	['-', '-', '87', '87', '87', '87']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.8', '5.8', '5.8']	DL	Philadelphia	PA	False	False	
Desman Stephens	['-', '-', '89', '89', '89', '89']	['-', '-', '86', '86', '86', '86']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.7', '5.7', '5.7']	S	Clarkston	MI	True	Boston College Eagles	
Desmond Jackson	['-', '-', '88', '88', '88', '88']	['-', '-', '86', '86', '86', '86']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.6', '5.6', '5.6']	IOL	Clemmons	NC	True	North Carolina Tar Heels	
Deuce Adams	['-', '-', '87', '87', '87', '87']	['-', '-', '87', '87', '87', '87']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.8', '5.8', '5.8']	QB	New Braunfels	TX	True	Louisville Cardinals	
Deuce Walker	['-', '-', '86', '86', '86', '86']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.6', '5.6', '5.6']	CB	Salisbury	NC	False	False	
Devin Brooks	['-', '-', '87', '87', '87', '89']	['-', '-', '89', '89', '89', '89']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.7', '5.7', '5.7']	IOL	Clackamas	OR	True	Oregon Ducks	
Devin Collier	['-', '-', '86', '86', '86', '86']	['-', '-', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	ATH	Albany	GA	False	False	
Devin Smith	['89', '89', '89', '89', '89', '87']	['88', '88', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	LB	Brunswick	GA	False	False	
Devon Baxter	['90', '90', '90', '90', '90', '91']	['88', '88', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['5.8', '5.8', '5.0', '5.7', '5.7', '5.7']	EDGE	Brandywine	MD	False	False	
Devon Jordan	['88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89']	['-', '-', '79', '79', '79', '79']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	CB	Tulsa	OK	False	False	
Devondre McGee	['-', '-', '88', '88', '88', '89']	['-', '-', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	CB	Conroe	TX	False	False	
Devontae Armstrong	['90', '90', '90', '90', '90', '88']	['88', '88', '88', '88', '88', '88']	['80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	OT	Lakewood	OH	True	Ohio State Buckeyes	
Devonte Lyons	['-', '-', '87', '87', '87', '87']	['-', '-', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	RB	Saint Augustine	FL	False	False	
Devoux Tuataga	['-', '-', '89', '89', '89', '87']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.8', '5.8', '5.8']	EDGE	EAGLE MOUNTAIN	UT	False	False	
Deylen Platt	['-', '-', '86', '86', '86', '86']	['-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	CB	Venice	FL	False	False	
Deyvid Palepale	['-', '-', '88', '88', '88', '88']	['-', '-', '88', '88', '88', '88']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.6', '5.6', '5.6']	DL	Landisville	PA	True	Usc Trojans	
Dilin Jones	['90', '90', '90', '90', '90', '90']	['92', '92', '92', '92', '92', '92']	['83', '83', '83', '83', '83', '83']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	RB	Olney	MD	False	False	
Dillan Johnson	['-', '-', '87', '87', '87', '87']	['-', '-', '86', '86', '86', '86']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.6', '5.6', '5.6']	DL	Joliet	IL	True	Northwestern Wildcats	
Dillon Gresham	['91', '91', '91', '91', '91', '91']	['90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81']	['5.5', '5.5', '5.0', '5.8', '5.8', '5.8']	WR	San Jacinto	CA	True	Oregon Ducks	
Dillon Hipp	['-', '-', '86', '86', '86', '86']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.6', '5.6', '5.6']	TE	Scottsdale	AZ	False	False	
Dimitry Nicolas	['-', '-', '88', '88', '88', '87']	['-', '-', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.8', '5.8', '5.8']	DL	Opa Locka	FL	False	False	
Dinellson Exume	['-', '-', '87', '87', '87', '86']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	EDGE	Miami	FL	False	False	
Dion Stutts	['-', '-', '89', '89', '89', '89']	['-', '-', '86', '86', '86', '86']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.7', '5.7', '5.7']	DL	Memphis	TN	False	False	
Diontay Ramon	['-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	ATH	Hawley	TX	False	False	
Diore Hubbard	['-', '-', '86', '86', '86', '86']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.6', '5.6', '5.6']	RB	Gahanna	OH	True	West Virginia Mountaineers	
Dominic Kirks	['90', '90', '90', '90', '90', '90']	['88', '88', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['5.7', '5.7', '5.0', '5.8', '5.8', '5.8']	DL	Cleveland	OH	False	False	
Dominic Nichols	['90', '90', '90', '90', '90', '88']	['89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	EDGE	Ijamsville	MD	False	False	
Dominick McKinley	['97', '97', '97', '97', '97', '97']	['98', '98', '98', '98', '98', '98']	['87', '87', '87', '87', '87', '87']	['5.9', '5.9', '5.0', '5.9', '5.9', '5.9']	DL	Lafayette	LA	False	False	
Donovan Hamilton	['-', '-', '-', '87', '87', '87']	['-', '-', '-', '85', '85', '85']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	WR	Fishers	IN	False	False	
Donovan Harbour	['90', '90', '90', '90', '90', '88']	['90', '90', '90', '90', '90', '90']	['85', '85', '85', '85', '85', '85']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	IOL	Waukesha	WI	True	Penn State Nittany Lions	
Dontae Carter	['-', '-', '90', '90', '90', '94']	['-', '-', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	S	Cibolo	TX	False	False	
Donte Ferrell	['-', '-', '-', '-', '-', '87']	['-', '-', '-', '-', '-', '85']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	WR	Cincinnati	OH	True	Colorado State Rams	
Dontrell Holt	['-', '-', '90', '90', '90', '89']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.5', '5.5', '5.5']	IOL	Joplin	MO	True	Iowa State Cyclones	
Dorian Williams	['-', '-', '85', '85', '85', '85']	['-', '-', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.7', '5.7', '5.7']	WR	Cincinnati	OH	True	Vanderbilt Commodores	
Dozie Ezukanma	['-', '-', '88', '88', '88', '88']	['-', '-', '87', '87', '87', '87']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.7', '5.7', '5.7']	WR	Fort Worth	TX	True	Oklahoma Sooners	
Drake Lindsey	['-', '-', '87', '87', '87', '87']	['-', '-', '88', '88', '88', '88']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.6', '5.6', '5.6']	QB	Fayetteville	AR	True	Minnesota Golden Gophers	
Dre'lon Miller	['92', '92', '92', '92', '92', '92']	['93', '93', '93', '93', '93', '93']	['84', '84', '84', '84', '84', '84']	['5.9', '5.9', '5.0', '5.9', '5.9', '5.9']	WR	Silsbee	TX	False	False	
Drew Campbell	['-', '-', '91', '91', '91', '91']	['-', '-', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.5', '5.5', '5.5']	EDGE	Cedar Falls	IA	True	Iowa Hawkeyes	
Duke Scott	['-', '-', '88', '88', '88', '88']	['-', '-', '87', '87', '87', '87']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.7', '5.7', '5.7']	RB	Stockbridge	GA	True	Nc State Wolfpack	
Duke Watson	['90', '90', '90', '90', '90', '90']	['89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	RB	Forsyth	GA	False	False	
Dwight Phillips	['93', '93', '93', '93', '93', '93']	['92', '92', '92', '92', '92', '92']	['85', '85', '85', '85', '85', '85']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	RB	Mableton	GA	True	Georgia Bulldogs	
Dylan Day	['-', '-', '88', '88', '88', '87']	['-', '-', '87', '87', '87', '87']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.7', '5.7', '5.7']	S	Baton Rouge	LA	True	Miami Hurricanes	
Dylan Mesman	['89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	TE	Saline	MI	True	Louisville Cardinals	
Dylan Raiola	['98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98']	['90', '90', '90', '91', '91', '91']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	QB	Buford	GA	True	Georgia Bulldogs	
Dylan Stephenson	['91', '91', '91', '91', '91', '88']	['89', '89', '89', '89', '89', '89']	['82', '82', '82', '82', '82', '82']	['5.9', '5.9', '5.0', '5.9', '5.9', '5.9']	EDGE	Miami	FL	False	False	
Dylan Stewart	['98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98']	['89', '89', '90', '90', '90', '90']	['6.0', '6.0', '6.0', '6.1', '6.1', '6.1']	EDGE	Washington	DC	False	False	
Dylan Tapley	['-', '-', '88', '88', '88', '88']	['-', '-', '87', '87', '87', '87']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.8', '5.8', '5.8']	ATH	Scottsdale	AZ	True	Arizona State Sun Devils	
Dylan Williams	['91', '91', '91', '91', '91', '90']	['90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	LB	Long Beach	CA	False	False	
EJ Caminong	['-', '-', '89', '89', '89', '88']	['-', '-', '89', '89', '89', '89']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.6', '5.6', '5.6']	QB	Seattle	WA	True	California Golden Bears	
Eagan Boyer	['-', '-', '87', '87', '87', '89']	['-', '-', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.7', '5.7', '5.7']	OT	Cornelius	NC	True	Penn State Nittany Lions	
Earl Kulp	['88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	CB	Fort Lauderdale	FL	False	False	
Eddie Tuerk	['-', '-', '88', '88', '88', '88']	['-', '-', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.8', '5.8', '5.8']	DL	La Grange	IL	True	Illinois Fighting Illini	
Eddrick Houston	['95', '95', '95', '95', '95', '94']	['98', '98', '98', '98', '98', '98']	['86', '86', '86', '86', '86', '86']	['6.1', '6.1', '6.0', '6.1', '6.1', '6.1']	DL	Buford	GA	False	False	
Eddy Pierre-Louis	['90', '90', '90', '90', '90', '88']	['87', '87', '87', '87', '87', '87']	['82', '82', '81', '81', '81', '81']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	IOL	Tampa	FL	False	False	
Edrees Farooq	['-', '-', '88', '88', '88', '88']	['-', '-', '88', '88', '88', '88']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.8', '5.8', '5.8']	S	Baltimore	MD	True	Tennessee Volunteers	
Edward Smith	['89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	EDGE	Pearland	TX	False	False	
Edwin Spillman	['90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90']	['83', '83', '80', '80', '80', '80']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	LB	Nashville	TN	False	False	
Eli Bowen	['88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	CB	Denton	TX	False	False	
Elias Rudolph	['89', '89', '89', '89', '89', '89']	['90', '90', '90', '90', '90', '90']	['83', '83', '81', '81', '81', '81']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	LB	Deerfield Beach	FL	False	False	
Elias Williams	['-', '-', '88', '88', '88', '89']	['-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	EDGE	Hudson	FL	False	False	
Elija Lofton	['88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	TE	Las Vegas	NV	False	False	
Elijah Baesa	['88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89']	['81', '81', '81', '81', '81', '81']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	WR	Mesquite	TX	True	Arizona State Sun Devils	
Elijah Brown	['91', '91', '91', '91', '91', '90']	['96', '96', '93', '93', '93', '93']	['82', '82', '81', '81', '81', '81']	['5.9', '5.9', '5.0', '5.9', '5.9', '5.9']	-	Santa Ana	CA	False	False	
Elijah Green	['-', '-', '88', '88', '88', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.6', '5.6', '5.6']	ATH	Oklahoma City	OK	False	False	
Elijah Groves	['-', '-', '89', '89', '89', '90']	['-', '-', '92', '92', '92', '92']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.6', '5.6', '5.6']	LB	Cross Plains	TN	True	Kentucky Wildcats	
Elijah King	['-', '-', '87', '87', '87', '87']	['-', '-', '86', '86', '86', '86']	['-', '-', '77', '77', '77', '77']	['-', '-', '-', '-', '-', '-']	EDGE	Gahanna	OH	True	Rutgers Scarlet Knights	
Elijah Lee	['-', '-', '87', '87', '87', '87']	['-', '-', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	CB	Kennesaw	GA	True	Coastal Carolina Chanticleers	
Elijah Moore	['-', '-', '90', '90', '90', '93']	['-', '-', '89', '89', '89', '89']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.8', '5.8', '5.8']	WR	Olney	MD	True	Florida State Seminoles	
Elijah Newby	['89', '89', '89', '89', '89', '90']	['90', '90', '90', '90', '90', '90']	['-', '-', '81', '81', '81', '81']	['5.6', '5.6', '5.0', '5.8', '5.8', '5.8']	LB	Cheshire	CT	False	False	
Elijah Rushing	['95', '95', '95', '95', '95', '94']	['98', '98', '98', '98', '98', '98']	['89', '89', '89', '89', '89', '89']	['5.9', '5.9', '5.0', '5.9', '5.9', '5.9']	EDGE	Tucson	AZ	False	False	
Elijah Washington	['-', '-', '90', '90', '90', '89']	['-', '-', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.6', '5.6', '5.6']	TE	Norfolk	VA	False	False	
Ellis Davis	['94', '94', '94', '94', '94', '96']	['90', '90', '90', '90', '90', '90']	['-', '-', '80', '80', '80', '80']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	OT	Prosper	TX	False	False	
Ellis Robinson IV	['98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98']	['91', '91', '91', '91', '91', '91']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	CB	New Haven	CT	True	Georgia Bulldogs	
Elyjah Thurmon	['90', '90', '90', '90', '90', '90']	['87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	IOL	Hinesville	GA	False	False	
Emanuel Ross	['-', '-', '90', '90', '90', '91']	['-', '-', '88', '88', '88', '88']	['-', '-', '80', '80', '80', '80']	['-', '-', '5.0', '5.7', '5.7', '5.7']	WR	Red Bank	NJ	True	Stanford Cardinal	
Emerson Mandell	['92', '92', '92', '92', '92', '93']	['88', '88', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	IOL	Saint Paul	MN	False	False	
Emmett Laws	['-', '-', '87', '87', '87', '87']	['-', '-', '86', '86', '86', '86']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.8', '5.8', '5.8']	DL	Elkton	MD	True	Virginia Tech Hokies	
Emmett Mosley	['89', '89', '89', '89', '89', '88']	['90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	WR	Rancho Santa Margarita	CA	False	False	
Enzo Hall	['-', '-', '-', '87', '87', '87']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '5.0', '5.6', '5.6']	OT	Thousand Oaks	CA	False	False	
Eric Brantley Jr.	['-', '-', '88', '88', '88', '88']	['-', '-', '89', '89', '89', '89']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.6', '5.6', '5.6']	DL	Valdosta	GA	True	Colorado Buffaloes	
Eric Karner	['90', '90', '90', '90', '90', '90']	['88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79']	['-', '-', '5.0', '5.8', '5.8', '5.8']	TE	Itasca	IL	False	False	
Eric Lee	['-', '-', '-', '88', '88', '88']	['-', '-', '-', '87', '87', '87']	['-', '-', '-', '76', '76', '76']	['-', '-', '-', '5.0', '5.6', '5.6']	S	Camden	NJ	True	New Hampshire Wildcats	
Eric Mensah	['-', '-', '88', '88', '88', '88']	['-', '-', '88', '88', '88', '88']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.5', '5.5', '5.5']	DL	Stafford	VA	False	False	
Ernest Campbell	['90', '90', '90', '90', '90', '90']	['87', '87', '87', '87', '87', '87']	['79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.0', '5.8', '5.8', '5.8']	WR	Refugio	TX	False	False	
Ernest Willor	['91', '91', '91', '91', '91', '91']	['96', '96', '93', '93', '93', '93']	['85', '85', '86', '86', '86', '86']	['6.0', '6.0', '5.0', '5.9', '5.9', '5.9']	DL	Baltimore	MD	False	False	
Ethan Calloway	['93', '93', '93', '93', '93', '93']	['89', '89', '89', '89', '89', '89']	['-', '-', '79', '79', '79', '79']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	OT	Mooresville	NC	False	False	
Ethan Grunkemeyer	['-', '-', '89', '89', '89', '91']	['-', '-', '90', '90', '90', '90']	['-', '-', '84', '84', '84', '84']	['-', '-', '5.0', '5.7', '5.7', '5.7']	QB	Lewis Center	OH	True	Penn State Nittany Lions	
Eugene Brooks	['-', '-', '83', '83', '83', '83']	['-', '-', '89', '89', '89', '89']	['-', '-', '80', '80', '80', '80']	['-', '-', '5.0', '5.8', '5.8', '5.8']	IOL	Chatsworth	CA	False	False	
Evan Bennett	['-', '-', '89', '89', '89', '88']	['-', '-', '87', '87', '87', '87']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.6', '5.6', '5.6']	LB	Eatonton	GA	True	North Carolina Tar Heels	
Evan Lawrence	['-', '-', '-', '-', '-', '88']	['-', '-', '-', '-', '-', '85']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	OT	Danville	IN	True	Indiana Hoosiers	
Evan Taylor	['-', '-', '87', '87', '87', '87']	['-', '-', '88', '88', '88', '88']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.5', '5.5', '5.5']	CB	Waxhaw	NC	True	Nebraska Cornhuskers	
Eze Osondu	['-', '-', '-', '-', '-', '86']	['-', '-', '-', '-', '-', '86']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	LB	Trophy Club	TX	True	California Golden Bears	
Favour Awodoyin	['-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	EDGE	Conroe	TX	False	False	
Filiva'a Saluni	['-', '-', '-', '-', '-', '87']	['-', '-', '-', '-', '-', '88']	['-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '5.5']	IOL	Kahuku	HI	False	False	
Fletcher Westphal	['90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90']	['82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.0', '5.7', '5.7', '5.7']	OT	Leesburg	VA	False	False	
Foster Slaughter	['-', '-', '87', '87', '87', '86']	['-', '-', '86', '86', '86', '86']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.7', '5.7', '5.7']	S	Perris	CA	True	San Diego State Aztecs	
Fox Crader	['93', '93', '93', '93', '93', '91']	['91', '91', '91', '91', '91', '91']	['81', '81', '81', '81', '81', '81']	['5.6', '5.6', '5.0', '5.8', '5.8', '5.8']	OT	Vancouver	WA	True	Oregon Ducks	
Francis Brewu	['-', '-', '88', '88', '88', '88']	['-', '-', '87', '87', '87', '87']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.6', '5.6', '5.6']	DL	Columbus	OH	True	Pittsburgh Panthers	
Frankie Arthur	['91', '91', '91', '91', '91', '90']	['92', '92', '92', '92', '92', '92']	['79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	RB	Conroe	TX	False	False	
Fred Clark	['-', '-', '89', '89', '89', '87']	['-', '-', '85', '85', '85', '85']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.6', '5.6', '5.6']	LB	Winona	MS	True	Mississippi State Bulldogs	
Fred Gaskin III	['88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79']	['5.9', '5.9', '5.0', '5.9', '5.9', '5.9']	S	Ocala	FL	False	False	
Fred Johnson	['-', '-', '88', '88', '88', '89']	['-', '-', '92', '92', '92', '92']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.5', '5.5', '5.5']	LB	Norfolk	VA	True	South Carolina Gamecocks	
Fred Johnson	['-', '-', '87', '87', '87', '88']	['-', '-', '87', '87', '87', '87']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.6', '5.6', '5.6']	OT	Cleveland	OH	True	Louisville Cardinals	
Freddie Dubose Jr.	['92', '92', '92', '92', '92', '91']	['90', '90', '90', '90', '90', '90']	['83', '83', '82', '82', '82', '82']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	WR	Schertz	TX	False	False	
Gabe VanSickle	['-', '-', '-', '-', '-', '89']	['-', '-', '-', '-', '-', '86']	['-', '-', '-', '-', '-', '78']	['-', '-', '-', '-', '-', '5.5']	IOL	Coopersville	MI	True	Northwestern Wildcats	
Gabriel Reliford	['-', '-', '88', '88', '88', '93']	['-', '-', '87', '87', '87', '87']	['-', '-', '78', '78', '78', '78']	['-', '-', '5.0', '5.6', '5.6', '5.6']	EDGE	Shreveport	LA	True	Texas Am Aggies	
Gabriel Williams	['93', '93', '93', '93', '93', '93']	['90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	LB	Washington	DC	False	False	
Gabriel Winowich	['87', '87', '87', '87', '87', '87']	['90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81']	['5.7', '5.7', '5.0', '5.7', '5.7', '5.7']	ATH	Detroit	MI	True	Rutgers Scarlet Knights	
Gage Ginther	['-', '-', '87', '87', '87', '87']	['-', '-', '87', '87', '87', '87']	['-', '-', '80', '80', '80', '80']	['-', '-', '5.0', '5.8', '5.8', '5.8']	OT	Fort Collins	CO	True	Tennessee Volunteers	
Garrett Sexton	['92', '92', '92', '92', '92', '95']	['87', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79']	['5.6', '5.6', '5.0', '5.6', '5.6', '5.6']	OT	Hartland	WI	True	Penn State Nittany Lions	
Garrett Stover	['92', '92', '92', '92', '92', '92']	['92', '92', '92', '92', '92', '92']	['83', '83', '83', '83', '83', '83']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	LB	Sunbury	OH	True	Ohio State Buckeyes	
Gatlin Bair	['93', '93', '93', '93', '93', '93']	['96', '96', '96', '96', '96', '96']	['84', '84', '84', '84', '84', '84']	['5.8', '5.8', '6.0', '6.0', '6.0', '6.0']	WR	Burley	ID	False	False	
Gavin Grover	['-', '-', '88', '88', '88', '88']	['-', '-', '89', '89', '89', '89']	['-', '-', '77', '77', '77', '77']	['-', '-', '5.0', '5.6', '5.6', '5.6']	TE	Lewis Center	OH	True	Cincinnati Bearcats	
Gavin Hoffman	['-', '-', '88', '88', '88', '88']	['-', '-', '88', '88', '88', '88']	['-', '-', '76', '76', '76', '76']	['-', '-', '5.0', '5.5', '5.5', '5.5']	TE	Overland Park	KS	True	Iowa Hawkeyes	
Gekyle Baker	['93', '93', '93', '93', '93', '93']	['93', '93', '93', '93', '93', '93']	['82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.0', '5.8', '5.8', '5.8']	WR	Brownsboro	TX	False	False	
Gemyel Allen	['-', '-', '87', '87', '87', '87']	['-', '-', '87', '87', '87', '87']	['-', '-', '79', '79', '79', '79']	['-', '-', '5.0', '5.6', '5.6', '5.6']	IOL	Lawrenceville	GA	True	Duke Blue Devils	
Gerald Modest	['-', '-', '85', '85', '85', '85']	['-', '-', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-']	['-', '-', '5.0', '5.7', '5.7', '5.7']	RB	Miami	FL	False	False	
Gerard Johnson	['92', '92', '92', '92', '92', '91']	['88', '88', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.0', '5.6', '5.6', '5.6']	EDGE	Virginia Beach	VA	False	False	
